2,7,3.9,0,3,0,0,0,0,0
7,2,0,0,3,0,0,0,0,0
4,0.1,0,0,0,0,0,0,0,0
2,7,-1.5,0,-3,1,0,0,0,0
7,3,0,0,2,0,0,0,0,0
4,0.1,0,0,0,0,0,0,0,0
2,7,-2,0,-3,1,0,0,0,0
4,9999999,0,0,0,0,0,0,0,0
